15.0,2.1147,nan,nan,1.4902,nan,1.1934,1.0193,nan,nan,nan,0.55129,nan,nan,0.18488,nan,nan,nan,-0.13551,nan,-0.25571,nan,-0.30314,nan,-0.49755,-0.63718,-0.6957899999999999,-0.79086,nan,-0.91474,nan,nan,nan,-1.3871,nan,nan,nan,nan,-1.4367,-1.4701,nan,-1.4967,nan,nan,-1.2109,-1.0691,-0.9240700000000001,-0.81218,nan,nan,-0.42552,-0.2431,nan,0.1461,nan,nan,nan,1.1259,1.3658,nan,nan,nan,nan,nan,nan,nan,1.585,nan,nan,nan,0.59977,0.3635,nan,0.10116,nan,nan,nan,nan,-0.29643,nan,nan,-0.49596999999999997,nan,nan,-0.74203,nan,-0.85231,nan,nan,nan,-0.83324,nan,nan,nan,nan,nan,nan,nan,-0.62487,-0.59246,nan,nan,-0.62903,-0.52766,nan,nan,nan,-0.47968999999999995,-0.39525,-0.32739,-0.21865,nan,nan,-0.1305,-0.016114,nan,0.11300999999999999,nan,nan,nan,nan,nan,0.9435100000000001,0.98755,nan,1.4221,nan,nan,nan
12.0,2.418,2.2674,1.9991,nan,1.4269,nan,nan,0.72202,nan,0.31693000000000005,0.11812,-0.072475,nan,-0.14389000000000002,-0.32213,-0.25633,-0.35391,-0.27651,nan,nan,nan,-0.33918000000000004,-0.3504,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.63866,-0.63207,nan,nan,nan,nan,nan,-0.8033899999999999,nan,-1.263,nan,nan,nan,-1.1693,nan,nan,nan,-1.7830000000000001,nan,nan,nan,-0.76267,-0.5153399999999999,nan,-0.010413,nan,nan,nan,1.0507,1.3127,nan,1.8749,nan,1.9358,1.641,1.3819,1.1244,nan,0.6150399999999999,0.32566,0.07506499999999999,nan,nan,nan,-0.9418700000000001,-1.1845,-1.4237,nan,-1.9067,-1.7269999999999999,nan,nan,-1.2995,nan,-0.98431,-0.81602,nan,nan,-0.45793999999999996,nan,nan,nan,nan,-0.014465,0.078863,0.15086,0.13851,0.20742,0.22164,nan,nan,nan,nan,nan,0.37459000000000003,nan,nan,0.49746,nan,0.29377,nan,nan,0.28812,nan,0.32254,0.38935,0.51227,nan,nan,0.9164700000000001,nan,1.3588,nan,nan,2.1164,nan
2.0,0.8442799999999999,nan,0.44768,0.4492,nan,0.083819,nan,nan,-0.34936,-0.6579699999999999,nan,-0.2425,nan,nan,0.1286,0.40545,nan,nan,0.48694,0.34342,0.35989,nan,0.035751,0.27199,nan,-0.13995,nan,nan,-0.7057899999999999,nan,nan,nan,nan,nan,-0.5789300000000001,-0.63017,-0.9406100000000001,-1.2467,nan,nan,nan,nan,nan,nan,nan,-0.88992,-1.2016,nan,nan,-1.7646,nan,-1.7314,nan,-1.1837,nan,nan,-0.30838000000000004,-0.0032897,nan,nan,0.89995,1.2112,nan,nan,2.1464,nan,2.7736,nan,nan,nan,nan,1.6817,nan,1.0699,nan,nan,nan,-0.14453,-0.4332,-0.72669,nan,nan,nan,nan,nan,-1.4558,nan,-0.74528,nan,-0.73677,nan,-0.38765,-0.12624000000000002,nan,nan,nan,-0.44966999999999996,nan,0.11084000000000001,nan,nan,nan,0.39808000000000004,nan,0.73629,nan,nan,0.65084,0.80734,0.8647299999999999,1.0993,nan,0.66867,nan,nan,nan,nan,nan,nan,nan,-0.11282,nan,nan,0.31005,0.2648,0.55816,nan,nan
6.0,2.612,nan,1.6063,1.0325,0.61557,nan,nan,nan,nan,-0.78337,-0.94637,nan,-0.66456,nan,nan,nan,nan,-0.83794,nan,nan,nan,nan,-0.26484,-0.38095,nan,-0.28653,-0.28653,nan,nan,-0.11848,0.02888,-0.0077883,0.15633,0.072451,nan,nan,0.32235,0.40996000000000005,0.7290800000000001,nan,nan,nan,nan,nan,nan,nan,0.6196,nan,0.40996000000000005,0.21608000000000002,nan,nan,-0.085734,-0.17565999999999998,0.32235,0.8665700000000001,1.1873,nan,0.073854,-0.47323000000000004,nan,-0.74262,-1.0157,-1.2547,-1.8046,nan,-2.5599,nan,nan,-2.1714,nan,-1.2721,nan,-0.68852,nan,-0.012027,nan,nan,nan,0.95436,1.1873,1.2231,1.5415,nan,nan,1.5951,1.6818,1.6112,nan,nan,nan,nan,0.88628,0.6008100000000001,0.70113,0.51861,nan,nan,nan,-0.034656,nan,nan,nan,nan,nan,-0.55588,-0.50268,nan,nan,-0.8333799999999999,nan,nan,-0.7652399999999999,-0.7592,nan,-0.8683799999999999,-0.7652399999999999,-0.6331899999999999,nan,-0.46147,nan,-0.35618,nan,0.42632,0.56853,nan,nan,nan
15.0,2.0855,nan,nan,1.4452,1.2292,nan,1.0341,nan,0.74825,nan,0.50242,nan,0.33716999999999997,nan,nan,nan,nan,nan,-0.22501,nan,nan,nan,-0.3821,nan,nan,nan,nan,nan,nan,nan,nan,-0.71932,nan,nan,nan,nan,-0.75344,nan,nan,nan,-0.9484100000000001,nan,-0.9586,-0.9402799999999999,-0.87434,-0.7598,nan,-0.5651,nan,nan,nan,-0.23635,nan,nan,-0.0055327,nan,nan,0.34364,nan,nan,nan,1.3159999999999998,1.5963,nan,nan,2.3248,2.4325,nan,nan,1.7151,1.4334,1.1903,0.9031,nan,nan,nan,-0.026022000000000003,nan,nan,-0.54384,nan,nan,-0.90553,-1.0291,nan,-1.2696,-1.368,-1.4439,nan,nan,nan,-1.4095,nan,nan,nan,nan,nan,-1.2414,-1.0863,nan,nan,nan,-0.75326,-0.7591,-0.62865,nan,nan,nan,-0.30251,-0.25134,-0.13144,-0.019987,nan,0.099074,0.11495999999999999,nan,nan,0.38635,nan,0.5657,nan,0.83225,0.99285,1.2093,nan,nan,nan,nan
7.0,1.7924,nan,1.5604,nan,nan,nan,1.0638,nan,nan,nan,0.58853,nan,nan,nan,nan,0.003594,nan,nan,-0.34592,-0.44435,-0.55786,-0.6594899999999999,nan,nan,nan,nan,nan,-1.2289,nan,nan,-1.3947,nan,nan,nan,nan,nan,-1.2826,nan,-1.1127,-1.014,-0.91685,nan,nan,-0.59795,nan,-0.38332,nan,nan,nan,nan,0.18659,nan,nan,nan,nan,nan,0.89723,1.0292,nan,1.2791,1.3899,nan,nan,nan,nan,nan,nan,1.4169999999999998,nan,1.1868,nan,nan,nan,0.74162,0.61939,0.5159699999999999,0.39552,nan,0.16447,nan,nan,nan,nan,nan,-0.50249,-0.61805,nan,nan,nan,nan,-1.0863,-1.172,nan,nan,-1.3362,nan,-1.4011,nan,-1.3636,-1.3032,nan,nan,-1.0793,nan,nan,-0.8093100000000001,nan,nan,nan,nan,nan,nan,-0.054840999999999994,nan,nan,nan,0.40060999999999997,nan,0.63722,0.76718,nan,nan,nan,1.2454,nan,1.5016,1.6248,1.7709
1.0,2.1341,nan,nan,1.3685,nan,nan,nan,nan,nan,0.29929,0.1249,0.093386,0.021315,nan,-0.16263,nan,-0.46362,-0.41646000000000005,nan,-0.71315,nan,nan,-0.92563,nan,-0.86884,-0.91795,-0.93181,nan,-0.94986,nan,nan,nan,-1.0603,nan,nan,nan,nan,nan,nan,-1.1357,nan,-1.0651,-1.0071,nan,-0.94609,-0.8246600000000001,nan,nan,nan,-0.17834,-0.0022486,0.20447,0.33757,0.52725,0.70529,nan,1.2519,nan,nan,1.922,2.077,nan,2.0012,1.8979,nan,1.7235,1.7342,nan,nan,1.4098,1.2636,1.0724,nan,nan,0.7481399999999999,0.6595,nan,0.34064,0.26298,nan,nan,-0.23908000000000001,nan,-0.38894,-0.48081,nan,nan,nan,nan,nan,-0.80801,nan,-0.86755,-0.8647799999999999,nan,nan,nan,-1.0274,nan,nan,-0.9121600000000001,nan,nan,-0.96647,nan,nan,nan,nan,-0.5403100000000001,nan,nan,-0.5543100000000001,-0.47417,nan,-0.35026999999999997,nan,-0.050941,nan,0.097964,0.33874,0.37196999999999997,nan,nan,nan,1.2309999999999999,nan,nan,nan
5.0,1.9451,1.8893,1.6465,1.4769999999999999,1.2895,nan,nan,nan,nan,0.5694899999999999,0.42977,nan,0.090589,nan,nan,nan,-0.171,-0.28288,nan,nan,-0.43404,-0.55762,nan,-0.71433,nan,nan,-0.82344,nan,-0.8106300000000001,-0.78517,nan,-0.8883,nan,-0.99779,nan,-0.9788100000000001,nan,nan,nan,-1.3419,nan,-1.3227,nan,-1.2324,-1.0918,nan,nan,nan,nan,-0.43917,-0.2508,0.0049974,nan,nan,0.6497,0.8445299999999999,nan,nan,nan,nan,1.8595,2.0964,nan,nan,nan,nan,1.7047,1.4535,1.2609,1.0724,0.88023,0.62574,0.43478999999999995,nan,-0.0076733,nan,nan,-0.61544,nan,nan,nan,-1.1493,nan,nan,nan,-1.2265,nan,nan,nan,nan,nan,-1.0437,-0.9788100000000001,nan,nan,-0.63474,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26055,-0.22168000000000002,nan,-0.07836900000000001,-0.037739999999999996,0.022668,nan,nan,0.30002,nan,nan,nan,0.40918000000000004,0.41285,nan,nan,nan,0.89386,1.0688,nan,1.4416,nan,nan
4.0,1.5251,1.5316,1.4832,nan,nan,0.97898,0.9911700000000001,nan,0.81375,nan,0.48538000000000003,nan,nan,0.16918,nan,0.25093000000000004,nan,nan,-0.10121000000000001,nan,nan,nan,-0.8239799999999999,nan,nan,nan,nan,nan,-1.1474,-0.9854799999999999,-0.92066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.8671,nan,-0.47858,-0.33425,-0.20613,-0.12542999999999999,nan,-0.052705999999999996,nan,nan,0.46635,nan,0.81066,nan,nan,nan,nan,nan,nan,2.1255,nan,2.029,nan,nan,1.4971,1.2842,nan,0.92296,0.74378,nan,nan,nan,nan,-0.13377999999999998,nan,nan,-0.24913000000000002,nan,nan,nan,nan,-1.1126,-1.1991,-1.2557,nan,nan,nan,nan,nan,-0.92371,-0.95199,nan,-1.2446,nan,nan,nan,nan,nan,-0.858,nan,-0.45661999999999997,nan,nan,-0.055029999999999996,0.031391,nan,nan,nan,-0.27643,-0.26748,nan,0.12768,nan,0.49787,nan,0.86524,1.0216,nan,nan,nan,nan,nan,1.1877,nan,nan
8.0,1.2243,nan,0.92024,nan,nan,0.9017299999999999,nan,0.8695,nan,nan,0.99946,nan,nan,nan,nan,nan,nan,nan,0.52364,0.48958,0.52335,0.6541600000000001,0.55409,nan,nan,0.23246999999999998,nan,nan,nan,nan,nan,-0.33660999999999996,-0.55688,nan,nan,nan,nan,-0.9515399999999999,nan,-0.85272,-0.9909399999999999,nan,nan,nan,-1.5376,nan,nan,nan,nan,nan,nan,-0.9083,nan,-0.44375,-0.22214,nan,nan,0.49028,0.7267399999999999,nan,1.25,nan,nan,2.0352,2.2106,nan,1.7845,nan,nan,1.1677,nan,0.6603899999999999,nan,nan,-0.080448,nan,nan,nan,nan,nan,nan,-1.7175,-1.9207,-1.838,-1.7246,nan,nan,-1.5683,-1.528,nan,nan,nan,nan,nan,nan,nan,-0.73454,nan,nan,-0.33860999999999997,nan,nan,nan,nan,nan,nan,nan,0.25255,nan,0.23246999999999998,nan,0.23726,0.32756,0.50839,0.49875,nan,nan,nan,nan,0.69307,nan,nan,nan,0.8177,nan,0.96105,1.099,1.1971
1.0,1.2896,nan,nan,nan,nan,nan,1.12,nan,nan,nan,nan,0.79383,nan,0.7211,nan,0.4187,0.47726999999999997,0.39893,nan,nan,nan,-0.019597999999999997,nan,-0.08808400000000001,nan,nan,-0.33049,-0.4721,nan,nan,-0.60142,nan,nan,nan,nan,nan,nan,-1.1581,nan,-1.2981,nan,nan,-1.3559,nan,nan,nan,nan,-1.0673,-0.95726,nan,nan,nan,-0.30164,nan,nan,nan,nan,nan,nan,0.7522399999999999,nan,nan,nan,nan,nan,nan,2.0075,nan,1.9585,1.8771,1.8090000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30715,nan,nan,-0.18286,nan,nan,nan,nan,nan,-0.8982399999999999,nan,-1.1662,nan,-1.4571,nan,nan,nan,nan,-1.285,nan,nan,-1.3498,-1.251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.21749000000000002,nan,-0.051662,-0.13105999999999998,0.12563,nan,0.37729,0.42145,nan,nan,0.76889,nan,1.0854,nan
5.0,2.0858,1.8914,1.7123,1.5355,nan,nan,nan,nan,0.68884,nan,0.34441,nan,nan,0.089421,0.030452999999999997,0.042187999999999996,nan,nan,nan,nan,-0.24308000000000002,-0.34331,-0.39801,nan,-0.59825,nan,nan,nan,nan,nan,nan,-0.77585,nan,nan,nan,nan,nan,-0.9318,-0.97593,-1.002,nan,nan,nan,-1.0307,nan,nan,nan,nan,nan,-0.52056,nan,nan,nan,0.33016,nan,nan,nan,nan,nan,nan,1.8339,2.0802,nan,2.2769,2.0242,1.7983,nan,1.39,1.1858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0799,nan,-1.1326,nan,-1.1203,nan,nan,-1.0645,-0.96068,nan,-1.0819,-0.98661,nan,-0.9446,-0.9560700000000001,nan,-0.83859,nan,nan,nan,nan,-0.70394,-0.58449,nan,-0.5221399999999999,nan,nan,-0.21453000000000003,nan,nan,nan,nan,0.21391999999999997,0.33946,nan,nan,0.65914,0.8086899999999999,nan,0.98888,1.1705,nan,1.5485,nan,1.8912,nan
11.0,1.9385,1.8151,nan,1.4837,1.3127,nan,nan,nan,nan,nan,nan,nan,0.3584,0.247,0.12752,0.0139,-0.093193,-0.17304,-0.28494,-0.3907,nan,-0.55565,-0.6635800000000001,nan,nan,nan,nan,-1.0156,nan,nan,nan,nan,-1.232,-1.2462,-1.2776,-1.2602,-1.2581,-1.2388,nan,nan,nan,-0.9830200000000001,-0.8933399999999999,nan,-0.68367,nan,-0.44156999999999996,nan,-0.17494,nan,nan,nan,nan,nan,0.6603,nan,0.74938,nan,nan,nan,nan,1.5937,nan,1.9345,nan,nan,nan,nan,1.2981,nan,nan,nan,nan,0.6148899999999999,nan,nan,0.18381,0.039714,-0.089495,-0.23601,nan,-0.51994,nan,-0.7711600000000001,nan,nan,-1.0812,nan,nan,-1.2602,nan,nan,nan,nan,-1.3599,nan,nan,nan,nan,nan,nan,-0.88185,nan,nan,nan,nan,-0.56089,-0.48577,nan,nan,-0.18637,-0.07824400000000001,0.036521,0.14301,0.27023,0.37913,nan,0.59183,0.6866399999999999,nan,nan,nan,1.12,1.2209999999999999,1.3889,nan,nan,1.9028
13.0,1.8957,1.8176,1.6753,nan,1.4192,nan,1.1384,1.0004,0.8677299999999999,nan,nan,nan,nan,0.24259,nan,nan,-0.08880700000000001,nan,-0.28747,-0.36841,nan,-0.48278999999999994,nan,-0.53098,nan,nan,-0.59667,-0.58202,-0.648,nan,-0.74616,-0.83329,nan,-1.0979,nan,nan,nan,nan,-1.514,nan,-1.4669999999999999,-1.3454,-1.2334,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16971,0.31405,0.45856,0.60135,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8554,1.7169,1.5679,nan,nan,1.1317,1.0179,nan,nan,nan,0.43683,0.29445,0.14928,0.0041936000000000005,-0.10979000000000001,nan,-0.39975,nan,-0.68721,nan,-0.9746299999999999,-1.0905,-1.2334,nan,-1.4593,nan,nan,-1.4634,nan,nan,nan,nan,-0.9476399999999999,-0.83186,nan,-0.7036399999999999,-0.69971,nan,nan,nan,nan,-0.58567,nan,nan,nan,nan,nan,-0.12963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3119999999999998,nan,nan,nan,nan
11.0,2.24,2.0814,1.8535,nan,nan,nan,1.0016,nan,0.74138,nan,0.46321999999999997,0.3338,nan,0.069462,-0.092147,nan,nan,nan,-0.42063999999999996,nan,nan,-0.63475,nan,nan,nan,-0.90146,nan,-1.0453,-1.0405,nan,nan,nan,nan,nan,-1.1991,nan,-1.1662,-1.1565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2052,-0.065953,nan,nan,0.37132,0.5162800000000001,0.63397,nan,nan,1.0606,1.2824,1.5025,nan,nan,nan,nan,1.7926,1.5729,1.354,nan,nan,nan,nan,0.76988,0.72543,nan,nan,0.23046,0.094412,-0.048256,nan,nan,-0.41153,nan,nan,nan,nan,nan,nan,-0.99823,-1.0237,nan,-1.0979999999999999,-1.149,nan,nan,nan,nan,nan,nan,nan,nan,-0.97882,-0.9794299999999999,-0.8982700000000001,-0.8351299999999999,nan,-0.66694,nan,-0.52227,-0.4152,nan,nan,nan,nan,nan,nan,0.21489,0.28212,nan,nan,nan,0.81677,0.9341799999999999,1.1355,nan,nan,nan,1.975,2.1955
4.0,1.5001,1.4439,nan,1.2983,nan,0.79573,nan,0.44056999999999996,nan,0.81307,nan,0.9362299999999999,nan,nan,nan,nan,nan,nan,-0.52813,nan,-0.5198,nan,nan,0.013805000000000001,0.049917,nan,-0.17496,nan,-0.59735,nan,-1.0863,nan,-1.6092,nan,nan,nan,nan,nan,-1.0246,nan,nan,nan,-0.43049,-0.48923,nan,nan,nan,-0.79548,nan,nan,-1.004,nan,nan,-0.61279,nan,nan,-0.037857999999999996,nan,0.25523,0.45636000000000004,nan,nan,1.1245,1.3458,nan,1.7366,nan,2.2127,2.4097,nan,2.0042,nan,nan,1.5225,1.2917,nan,nan,nan,0.40397,nan,nan,nan,nan,-0.37117,nan,-0.8386100000000001,nan,nan,-0.9759,nan,nan,-0.6887300000000001,nan,-0.64678,nan,nan,nan,nan,nan,nan,-1.4619,nan,nan,nan,nan,-0.22403,-0.046697,0.019534,nan,nan,-0.41885,nan,nan,nan,0.043037,0.22255999999999998,nan,0.62756,nan,0.5614899999999999,nan,nan,0.70215,0.9362299999999999,1.1733,nan,nan,1.4709
2.0,1.462,nan,0.8479,nan,nan,0.28371,0.19163,nan,nan,nan,nan,nan,nan,0.41846000000000005,0.77647,nan,1.1534,0.8880299999999999,0.64095,0.46193999999999996,nan,nan,0.44852,nan,0.55824,nan,-0.032422,nan,nan,-0.30222,-0.012526,nan,0.58254,0.38171,0.05371,nan,-0.4599,nan,-0.35204,nan,nan,nan,nan,-0.92645,-1.1837,-1.4468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5049,nan,nan,nan,nan,nan,nan,nan,1.8181,nan,nan,nan,nan,0.29627,0.0043236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9655799999999999,nan,-0.80661,nan,nan,nan,nan,nan,nan,-0.74888,nan,nan,nan,-0.31601999999999997,0.0061496,-0.18542,nan,nan,-0.07625499999999999,nan,0.42571000000000003,0.74288,0.8246399999999999,0.4348,0.1134,-0.16962,-0.46118000000000003,nan,nan,-0.37064,nan,nan,-0.1592,nan,nan,0.55894,0.83499,1.1467,nan
13.0,1.9739,nan,1.6849,1.5383,nan,1.2184,1.0739,0.9028799999999999,nan,0.59835,0.45885,nan,nan,nan,nan,nan,nan,nan,-0.53005,nan,nan,nan,nan,-0.9113399999999999,nan,nan,-0.9338200000000001,-0.92542,nan,-0.90538,nan,-0.9991200000000001,-1.0795,nan,nan,nan,nan,nan,nan,-1.3919,-1.3178,nan,-1.0146,nan,nan,nan,nan,nan,nan,0.11537,0.26303000000000004,nan,nan,nan,nan,1.0743,1.2277,1.4097,nan,1.7457,nan,2.0349,nan,nan,1.6157,nan,nan,nan,nan,nan,nan,0.47972,0.33239,0.18185,nan,nan,nan,nan,nan,nan,nan,-1.1084,-1.2451,nan,nan,-1.3455,nan,-1.2373,nan,nan,nan,nan,nan,nan,nan,-0.54079,-0.5271100000000001,nan,nan,-0.43686,-0.49733999999999995,nan,-0.4621,nan,nan,nan,nan,-0.33516999999999997,-0.27309,-0.17973,nan,-0.052702,nan,0.063263,0.19591,0.25927,nan,nan,nan,0.7396,nan,nan,nan,1.2990000000000002,nan,1.6153,nan,nan
11.0,2.1447,1.9916,1.8118,nan,1.3937,nan,nan,nan,0.52486,nan,nan,0.038826,nan,nan,-0.3821,nan,nan,-0.7288399999999999,-0.86203,nan,-0.9954,nan,-1.1219,-1.206,nan,nan,nan,nan,nan,-1.3288,nan,nan,-1.1934,-1.1485,-1.1313,nan,-1.013,-0.9447700000000001,-0.89489,-0.8446299999999999,nan,nan,nan,nan,nan,-0.31934,nan,nan,0.1174,nan,0.34607,0.47586000000000006,nan,0.6633100000000001,nan,nan,0.64812,0.83301,nan,1.2736,1.524,nan,nan,nan,nan,nan,nan,1.1798,nan,0.73674,0.49905,0.46521,nan,0.21549000000000001,nan,nan,nan,nan,nan,-0.39121,-0.50425,nan,nan,-0.70999,nan,-0.83921,nan,nan,nan,-1.1313,-1.1796,nan,-1.1958,nan,-1.0769,nan,-0.9638100000000001,nan,nan,-0.77747,nan,-0.7626,nan,nan,-0.53652,nan,nan,-0.33021,-0.21824000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9049,nan
8.0,1.5079,nan,1.2297,nan,1.0209,nan,nan,0.86215,0.78686,nan,nan,0.67356,0.6368199999999999,0.63925,nan,nan,nan,0.3374,nan,nan,nan,0.021215,nan,nan,nan,-0.10855999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.3153,nan,-1.4903,nan,nan,nan,-1.0857,nan,nan,nan,nan,nan,-0.055299,0.12575999999999998,nan,nan,nan,nan,nan,nan,nan,1.6747,1.8632,2.0518,2.221,nan,nan,nan,nan,nan,nan,nan,nan,0.55972,nan,nan,-0.031802,-0.21550999999999998,-0.39661,-0.59428,nan,nan,nan,nan,nan,nan,-1.6425,-1.6417,-1.57,nan,-1.6524,nan,nan,nan,-1.2937,nan,nan,-1.2093,nan,nan,nan,-0.8498700000000001,-0.8627600000000001,nan,nan,-0.56357,nan,nan,nan,-0.34351,nan,nan,nan,nan,nan,nan,nan,nan,0.47489,nan,nan,0.72448,nan,0.7621100000000001,nan,1.0083,nan,nan,1.4898
9.0,2.0207,nan,1.5953,nan,nan,nan,nan,0.60232,0.41931,nan,nan,nan,nan,nan,-0.033311,-0.16824,nan,nan,-0.35706,nan,-0.43701999999999996,-0.61649,-0.64145,nan,nan,-0.71215,nan,-0.9089,nan,-0.96024,nan,-1.0756,-1.0885,nan,nan,nan,-1.1165,nan,-1.1344,-0.99779,nan,nan,-0.86498,nan,-0.69926,nan,-0.47336000000000006,nan,nan,nan,nan,nan,nan,nan,0.59317,nan,0.72622,0.9685299999999999,1.2690000000000001,1.4986,nan,1.8856,nan,nan,nan,1.9133,nan,nan,1.6963,nan,1.4063,1.3213,nan,nan,nan,nan,nan,nan,nan,0.20481999999999997,nan,nan,nan,nan,nan,nan,-0.62821,-0.8165399999999999,-0.8903,nan,-1.0098,-1.0395,nan,nan,-1.2404,nan,nan,-1.2964,nan,nan,nan,nan,nan,nan,nan,-1.0568,nan,nan,nan,nan,-0.5150100000000001,nan,-0.2931,nan,-0.12268,-0.21825999999999998,nan,nan,nan,nan,nan,0.55915,0.78876,nan,1.2221,nan,nan,nan
10.0,2.0406,nan,nan,nan,0.70377,1.0417,nan,nan,nan,nan,nan,nan,nan,nan,0.16677999999999998,-0.22898000000000002,nan,nan,nan,nan,-0.69787,nan,-1.4764,nan,nan,nan,-0.31382,-0.48715,nan,nan,nan,-0.93579,-0.62964,-0.24695999999999999,-0.023055000000000003,nan,-0.20776,nan,0.37474,nan,0.58896,0.512,0.45585,nan,0.75542,1.1537,nan,nan,1.6971,nan,nan,nan,0.73675,nan,1.2967,nan,nan,nan,nan,nan,-0.21113,nan,nan,nan,nan,0.5978399999999999,0.58091,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.29971,nan,nan,-0.026309,-0.42208,nan,nan,nan,-1.7944,-2.0343,-2.0345,nan,nan,nan,-0.5655899999999999,-0.19071,nan,nan,nan,nan,-1.2476,-1.6637,-2.0824,nan,nan,nan,nan,nan,nan,0.22023,0.58395,nan,0.5986199999999999,nan,-0.19433,-0.59192,nan,nan,-0.727,nan,-0.11793,0.31638,nan,nan,nan,1.6999,nan,1.0121,nan,1.3168,1.6998,nan
2.0,1.2138,0.95705,0.70501,0.52756,0.53654,nan,nan,nan,nan,nan,nan,nan,-0.4758,nan,-0.023025,nan,nan,nan,0.56565,nan,nan,nan,-0.032662000000000004,0.21744000000000002,nan,-0.33695,-0.38145999999999997,-0.33029000000000003,nan,nan,nan,nan,-0.45529,-0.5717300000000001,nan,-0.9895200000000001,nan,nan,-0.61807,nan,-1.1644,nan,-1.4182,-1.7241,-1.9737,-1.7076,-1.4336,-1.1629,nan,nan,nan,nan,nan,0.45728,nan,nan,nan,1.5542,1.8336,2.1134,2.3937,nan,nan,2.5746,2.2728,nan,1.7075,nan,1.1515,nan,nan,0.3325,0.061741,nan,-0.47807,-0.7470100000000001,nan,nan,nan,-1.8368,-1.943,-1.986,-1.8071,-1.6107,-1.3876,-1.1659,-0.91758,-0.73753,nan,nan,nan,nan,-0.70805,-0.5495,nan,nan,nan,nan,nan,nan,nan,nan,0.023369,nan,0.36614,nan,0.24204,nan,nan,0.68083,0.9241299999999999,0.85157,0.54392,0.29852,nan,0.1012,-0.16346,nan,nan,0.24516999999999997,nan,0.65646,nan,0.41435,0.679,0.64391,0.91504,nan
3.0,1.821,nan,nan,1.2631,1.0675,0.85196,0.71635,0.49738000000000004,0.35401,nan,0.13744,0.16046,-0.034259,-0.011142,nan,-0.053525,-0.076752,nan,-0.09952000000000001,-0.2555,nan,nan,-0.64105,-0.69738,-0.8486299999999999,nan,-1.008,-1.1222,nan,nan,nan,nan,nan,nan,nan,-1.1664,nan,nan,nan,-0.9679700000000001,nan,-0.80323,nan,nan,-0.43427,-0.2617,-0.15178,nan,nan,nan,0.5099,nan,nan,nan,1.2101,nan,1.5591,nan,nan,2.0855,1.9185,nan,nan,nan,nan,nan,nan,nan,1.306,1.1252,nan,nan,0.72602,0.5534399999999999,0.41058,nan,nan,nan,nan,nan,-0.37911999999999996,-0.46998999999999996,-0.62985,-0.69172,nan,-0.92396,-0.9407700000000001,nan,nan,nan,-1.1177,nan,-1.3226,-1.2512,nan,-1.1705,nan,-1.1542,-1.0738,nan,nan,nan,-0.80824,-1.0055,-0.9075,nan,nan,nan,-0.44643,-0.23229,nan,-0.22935999999999998,-0.40333,nan,nan,nan,nan,nan,0.13291,nan,nan,0.64305,nan,0.9552,nan,1.3715,nan,1.7952
13.0,1.7309999999999999,1.5956,nan,1.3298,1.2209999999999999,nan,0.9701700000000001,nan,0.72558,nan,nan,nan,0.3354,0.22569,nan,nan,nan,-0.031116,nan,-0.15705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7381,-1.7222,-1.6189,nan,nan,nan,-1.1092,-0.97931,nan,nan,nan,nan,nan,-0.20372,nan,0.054086,nan,0.3119,0.44188,0.56972,0.6996899999999999,0.82755,nan,nan,1.2153,nan,nan,1.6031,nan,nan,1.7209,1.5913,nan,1.3336,nan,1.077,0.9488,0.8206,0.69101,nan,nan,0.30498000000000003,0.17545,nan,-0.08230599999999999,-0.21169000000000002,nan,nan,-0.59848,nan,nan,nan,-1.113,nan,nan,nan,nan,-1.7027,-1.712,nan,nan,nan,nan,nan,-0.99234,-0.85851,-0.7522800000000001,nan,nan,-0.42849,nan,nan,nan,nan,-0.1219,-0.062287999999999996,nan,nan,nan,0.18631,0.26008000000000003,0.33321,0.42973999999999996,nan,0.6241800000000001,nan,nan,nan,nan,nan,nan,nan,1.584,nan
